DATE_TIME,current_contract,next_contract,carry_contract
1975-01-28 23:00:00,19750200,19750400,19750400
1975-03-27 23:00:00,19750400,19750600,19750600
1975-05-28 23:00:00,19750600,19750800,19750800
1975-07-28 23:00:00,19750800,19751000,19751000
1975-09-26 23:00:00,19751000,19751200,19751200
1975-11-26 23:00:00,19751200,19760200,19760200
1976-01-28 23:00:00,19760200,19760400,19760400
1976-03-29 23:00:00,19760400,19760600,19760600
1976-05-28 23:00:00,19760600,19760800,19760800
1976-07-28 23:00:00,19760800,19761000,19761000
1976-09-27 23:00:00,19761000,19761200,19761200
1976-11-26 23:00:00,19761200,19770200,19770200
1977-01-28 23:00:00,19770200,19770400,19770400
1977-03-28 23:00:00,19770400,19770600,19770600
1977-05-27 23:00:00,19770600,19770800,19770800
1977-07-28 23:00:00,19770800,19771000,19771000
1977-09-27 23:00:00,19771000,19771200,19771200
1977-11-28 23:00:00,19771200,19780200,19780200
1978-01-27 23:00:00,19780200,19780400,19780400
1978-03-28 23:00:00,19780400,19780600,19780600
1978-05-26 23:00:00,19780600,19780800,19780800
1978-07-28 23:00:00,19780800,19781000,19781000
1978-09-27 23:00:00,19781000,19781200,19781200
1978-11-27 23:00:00,19781200,19790200,19790200
1979-01-29 23:00:00,19790200,19790400,19790400
1979-03-28 23:00:00,19790400,19790600,19790600
1979-05-29 23:00:00,19790600,19790800,19790800
1979-07-27 23:00:00,19790800,19791000,19791000
1979-09-27 23:00:00,19791000,19791200,19791200
1979-11-27 23:00:00,19791200,19800200,19800200
1980-01-28 23:00:00,19800200,19800400,19800400
1980-03-28 23:00:00,19800400,19800600,19800600
1980-05-28 23:00:00,19800600,19800800,19800800
1980-07-28 23:00:00,19800800,19801000,19801000
1980-09-26 23:00:00,19801000,19801200,19801200
1980-11-26 23:00:00,19801200,19810200,19810200
1981-01-28 23:00:00,19810200,19810400,19810400
1981-03-27 23:00:00,19810400,19810600,19810600
1981-05-28 23:00:00,19810600,19810800,19810800
1981-07-28 23:00:00,19810800,19811000,19811000
1981-09-28 23:00:00,19811000,19811200,19811200
1981-11-27 23:00:00,19811200,19820200,19820200
1982-01-28 23:00:00,19820200,19820400,19820400
1982-03-29 23:00:00,19820400,19820600,19820600
1982-05-28 23:00:00,19820600,19820800,19820800
1982-07-28 23:00:00,19820800,19821000,19821000
1982-09-27 23:00:00,19821000,19821200,19821200
1982-11-26 23:00:00,19821200,19830200,19830200
1983-01-28 23:00:00,19830200,19830400,19830400
1983-03-28 23:00:00,19830400,19830600,19830600
1983-05-27 23:00:00,19830600,19830800,19830800
1983-07-28 23:00:00,19830800,19831000,19831000
1983-09-27 23:00:00,19831000,19831200,19831200
1983-11-28 23:00:00,19831200,19840200,19840200
1984-01-27 23:00:00,19840200,19840400,19840400
1984-03-28 23:00:00,19840400,19840600,19840600
1984-05-29 23:00:00,19840600,19840800,19840800
1984-07-27 23:00:00,19840800,19841000,19841000
1984-09-27 23:00:00,19841000,19841200,19841200
1984-11-27 23:00:00,19841200,19850200,19850200
1985-01-28 23:00:00,19850200,19850400,19850400
1985-03-28 23:00:00,19850400,19850600,19850600
1985-05-28 23:00:00,19850600,19850800,19850800
1985-07-29 23:00:00,19850800,19851000,19851000
1985-09-27 23:00:00,19851000,19851200,19851200
1985-11-27 23:00:00,19851200,19860200,19860200
1986-01-28 23:00:00,19860200,19860400,19860400
1986-03-27 23:00:00,19860400,19860600,19860600
1986-05-28 23:00:00,19860600,19860800,19860800
1986-07-28 23:00:00,19860800,19861000,19861000
1986-09-26 23:00:00,19861000,19861200,19861200
1986-11-26 23:00:00,19861200,19870200,19870200
1987-01-28 23:00:00,19870200,19870400,19870400
1987-03-27 23:00:00,19870400,19870600,19870600
1987-05-28 23:00:00,19870600,19870800,19870800
1987-07-28 23:00:00,19870800,19871000,19871000
1987-09-28 23:00:00,19871000,19871200,19871200
1987-11-27 23:00:00,19871200,19880200,19880200
1988-01-28 23:00:00,19880200,19880400,19880400
1988-03-28 23:00:00,19880400,19880600,19880600
1988-05-27 23:00:00,19880600,19880800,19880800
1988-07-28 23:00:00,19880800,19881000,19881000
1988-09-27 23:00:00,19881000,19881200,19881200
1988-11-28 23:00:00,19881200,19890200,19890200
1989-01-27 23:00:00,19890200,19890400,19890400
1989-03-28 23:00:00,19890400,19890600,19890600
1989-05-26 23:00:00,19890600,19890800,19890800
1989-07-28 23:00:00,19890800,19891000,19891000
1989-09-27 23:00:00,19891000,19891200,19891200
1989-11-27 23:00:00,19891200,19900200,19900200
1990-01-29 23:00:00,19900200,19900400,19900400
1990-03-28 23:00:00,19900400,19900600,19900600
1990-05-29 23:00:00,19900600,19900800,19900800
1990-07-27 23:00:00,19900800,19901000,19901000
1990-09-27 23:00:00,19901000,19901200,19901200
1990-11-27 23:00:00,19901200,19910200,19910200
1991-01-28 23:00:00,19910200,19910400,19910400
1991-03-28 23:00:00,19910400,19910600,19910600
